#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-09-04T10:00:48 [V7.32.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-09-04T10:00:49	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/AJ/159/57&tab:{J/AJ/159/57/table9}&key:source=J/AJ/159/57/table9&HTTPPRM:&
#-source=J/AJ/159/57/table9
#-order=I
#-out=Mb/M*
#-out=Perb
#-out=ecoswb
#-out=esinwb
#-out=T0b
#-out=Mc/M*
#-out=Perc
#-out=ecoswc
#-out=esinwc
#-out=T0c
#-out=Md/M*
#-out=Perd
#-out=ecoswd
#-out=esinwd
#-out=T0d
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.4	
#INFO	-out.max=unlimited	
#
#RESOURCE=yCat_51590057
#Name: J/AJ/159/57
#Title: HST spectroscopic LCs of Kepler 51b & 51d (Libby-Roberts+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/aj/159/57	
#INFO	publisher=CDS	
#INFO	creator=Libby-Roberts J.E.	
#INFO	related_resource=bibcode:2020AJ....159...57L	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AJ/159/57	
#INFO	publication_id=doi:10.26093/cds/vizier.51590057	
#INFO	publication_date=2022-05-11	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_AJ_159_57_table9:
#Name: J/AJ/159/57/table9
#Title: *Markov Chain Monte Carlo (MCMC) samples from our transit timing variations (TTV) analysis
#Column	Mb/M*	(D14.7)	Planet "b" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perb	(D14.7)	[45.1528/45.156] Orbital period, planet "b"	[ucd=time.period]
#Column	ecoswb	(D13.6)	[-0.21/0.03] Sqrt(e_b_)Cos({omega}_b_), planet "b" (1)	[ucd=src.orbital]
#Column	esinwb	(D13.6)	[-0.3/0.05] Sqrt(e_b_)Sin({omega}_b_), planet "b" (1)	[ucd=src.orbital]
#Column	T0b	(D14.7)	[159.1/159.2] Time, first inferior conjunction, planet "b" (2)	[ucd=time.epoch]
#Column	Mc/M*	(D14.7)	Planet "c" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perc	(D14.7)	[85.3/85.321] Orbital period, planet "c"	[ucd=time.period]
#Column	ecoswc	(D13.6)	[-0.173/0.235] Sqrt(e_c_)Cos({omega}_c_), planet "c" (1)	[ucd=src.orbital]
#Column	esinwc	(D13.6)	[-0.312/0.19] Sqrt(e_c_)Sin({omega}_c_), planet "c" (1)	[ucd=src.orbital]
#Column	T0c	(D14.7)	[295.309/295.332] Time, first inferior conjunction, planet "c" (2)	[ucd=time.epoch]
#Column	Md/M*	(D14.7)	Planet "d" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perd	(D14.7)	[130.1819/130.188] Orbital Period, planet "d"	[ucd=time.period]
#Column	ecoswd	(D13.6)	[-0.17/0.21] Sqrt(e_d_)Cos({omega}_d_), planet "d" (1)	[ucd=src.orbital]
#Column	esinwd	(D13.6)	[-0.282/0.17] Sqrt(e_d_)Sin({omega}_d_), planet "d" (1)	[ucd=src.orbital]
#Column	T0d	(D14.7)	[212.021/212.0261] Time, first inferior conjunction, planet "d" (2)	[ucd=time.epoch]
Mb/M*|Perb|ecoswb|esinwb|T0b|Mc/M*|Perc|ecoswc|esinwc|T0c|Md/M*|Perd|ecoswd|esinwd|T0d
 8.6384135e-06| 4.5154164e+01|-1.019700e-01|-1.588100e-01| 1.5911169e+02| 1.3283370e-05| 8.5312315e+01|-6.105600e-02|-3.592600e-02| 2.9531976e+02| 1.9201582e-05| 1.3018482e+02|-8.024400e-02|-2.275700e-02| 2.1202335e+02
 7.5275748e-06| 4.5154451e+01|-6.119100e-02|-1.767840e-01| 1.5911142e+02| 1.2926468e-05| 8.5313762e+01| 4.066900e-02| 3.044700e-02| 2.9531645e+02| 1.4174866e-05| 1.3018436e+02|-3.360700e-02| 3.460000e-02| 2.1202308e+02
 4.1031378e-06| 4.5154507e+01|-8.812700e-02|-1.161970e-01| 1.5911067e+02| 1.4342783e-05| 8.5311448e+01|-9.731500e-02|-8.180000e-04| 2.9531854e+02| 1.8274510e-05| 1.3018492e+02|-1.031840e-01| 4.251000e-03| 2.1202234e+02
 6.7155503e-06| 4.5154369e+01|-9.251600e-02|-1.334880e-01| 1.5911007e+02| 1.3608065e-05| 8.5312524e+01|-2.463600e-02|-5.746900e-02| 2.9532125e+02| 1.6499492e-05| 1.3018479e+02|-6.346100e-02|-3.645700e-02| 2.1202224e+02
 8.3862069e-06| 4.5153728e+01|-1.386440e-01|-1.296790e-01| 1.5911125e+02| 1.3286914e-05| 8.5312479e+01| 4.380900e-02| 4.801700e-02| 2.9532240e+02| 2.2803773e-05| 1.3018417e+02|-1.880000e-02| 5.542400e-02| 2.1202289e+02
 1.8999810e-05| 4.5154290e+01|-1.230370e-01|-9.912600e-02| 1.5911018e+02| 1.2510642e-05| 8.5315962e+01| 1.356700e-02| 6.013800e-02| 2.9532037e+02| 1.3951991e-05| 1.3018613e+02|-4.838400e-02| 3.784800e-02| 2.1202317e+02
 1.6394239e-05| 4.5154228e+01|-1.321650e-01|-1.023840e-01| 1.5910992e+02| 1.2754421e-05| 8.5315561e+01|-5.083100e-02| 3.808700e-02| 2.9531703e+02| 1.6286493e-05| 1.3018528e+02|-7.484200e-02| 2.846600e-02| 2.1202428e+02
 1.9285136e-05| 4.5154715e+01|-6.658900e-02|-1.003040e-01| 1.5911033e+02| 1.4981153e-05| 8.5313044e+01|-8.743600e-02| 7.825700e-02| 2.9531400e+02| 1.8279253e-05| 1.3018651e+02|-9.702800e-02| 6.689000e-02| 2.1202300e+02
 1.3872486e-05| 4.5154489e+01|-5.813800e-02|-1.818320e-01| 1.5911091e+02| 1.2995764e-05| 8.5311634e+01|-1.087600e-01| 2.274000e-03| 2.9531663e+02| 2.3183792e-05| 1.3018443e+02|-1.134910e-01| 1.134500e-02| 2.1202463e+02
 1.2743768e-05| 4.5154336e+01|-1.128710e-01|-1.459090e-01| 1.5911069e+02| 1.2025725e-05| 8.5315211e+01|-6.309300e-02|-4.636100e-02| 2.9532058e+02| 1.3249764e-05| 1.3018450e+02|-8.610700e-02|-2.801800e-02| 2.1202489e+02
 1.9857397e-05| 4.5154101e+01|-1.364280e-01|-9.870400e-02| 1.5911039e+02| 1.3427073e-05| 8.5316814e+01|-1.585000e-02| 2.554000e-03| 2.9532070e+02| 1.4914311e-05| 1.3018540e+02|-5.834700e-02| 1.782500e-02| 2.1202422e+02
 9.4495009e-06| 4.5154117e+01|-1.241740e-01|-1.347830e-01| 1.5911029e+02| 1.3650609e-05| 8.5314592e+01| 6.870000e-03| 2.320300e-02| 2.9531975e+02| 1.4852287e-05| 1.3018439e+02|-5.457800e-02| 2.590700e-02| 2.1202289e+02
 1.2036856e-05| 4.5154421e+01|-7.436300e-02|-1.484010e-01| 1.5911004e+02| 1.3067793e-05| 8.5312379e+01|-1.477900e-02|-6.512000e-02| 2.9532183e+02| 1.9186949e-05| 1.3018503e+02|-5.742400e-02|-4.830300e-02| 2.1202335e+02
 1.5899665e-05| 4.5154143e+01|-9.083300e-02|-1.527830e-01| 1.5911124e+02| 1.2579310e-05| 8.5314634e+01| 8.451400e-02|-4.900000e-02| 2.9532085e+02| 1.7975047e-05| 1.3018509e+02| 4.223700e-02|-5.611300e-02| 2.1202274e+02
 4.2388101e-06| 4.5154321e+01|-9.168700e-02|-9.942300e-02| 1.5911067e+02| 1.6300036e-05| 8.5311500e+01|-5.225000e-03|-9.522600e-02| 2.9532265e+02| 2.0252337e-05| 1.3018452e+02|-3.821700e-02|-7.125000e-02| 2.1202264e+02
 3.9571577e-06| 4.5153873e+01|-1.263340e-01|-1.178210e-01| 1.5911122e+02| 1.4348706e-05| 8.5310002e+01|-1.219100e-02| 2.878200e-02| 2.9532315e+02| 2.4200691e-05| 1.3018414e+02|-5.431300e-02| 2.563900e-02| 2.1202403e+02
 5.2560400e-06| 4.5153899e+01|-1.181380e-01|-1.109260e-01| 1.5911061e+02| 1.4545297e-05| 8.5310086e+01| 3.286900e-02|-4.360000e-02| 2.9532191e+02| 2.5863671e-05| 1.3018434e+02|-3.669100e-02|-2.701800e-02| 2.1202277e+02
 1.8102950e-05| 4.5154074e+01|-1.342520e-01|-1.311960e-01| 1.5911076e+02| 1.2716983e-05| 8.5317687e+01| 2.464400e-02|-7.581600e-02| 2.9532039e+02| 1.2757115e-05| 1.3018527e+02|-2.957400e-02|-6.305200e-02| 2.1202394e+02
 5.6203747e-06| 4.5154390e+01|-6.403400e-02|-1.679570e-01| 1.5911031e+02| 1.2306374e-05| 8.5312193e+01| 6.112300e-02|-2.622900e-02| 2.9532153e+02| 1.8557668e-05| 1.3018355e+02|-1.189900e-02|-2.687800e-02| 2.1202281e+02
 1.4211823e-05| 4.5154015e+01|-1.293410e-01|-1.196180e-01| 1.5911049e+02| 1.3069037e-05| 8.5314683e+01| 3.782000e-02|-4.536000e-02| 2.9531890e+02| 1.8512246e-05| 1.3018521e+02|-2.885500e-02|-4.020000e-02| 2.1202343e+02
 2.6447712e-05| 4.5154268e+01|-1.106350e-01|-7.488700e-02| 1.5910984e+02| 1.5547486e-05| 8.5316439e+01| 4.611200e-02|-7.096800e-02| 2.9532292e+02| 1.7829959e-05| 1.3018655e+02| 2.323000e-03|-6.077400e-02| 2.1202345e+02
 1.0271908e-05| 4.5154109e+01|-4.316900e-02|-1.607270e-01| 1.5911081e+02| 1.5686588e-05| 8.5314209e+01| 1.147750e-01|-1.451800e-01| 2.9531978e+02| 1.9433822e-05| 1.3018380e+02| 9.183700e-02|-1.266650e-01| 2.1202288e+02
 1.2158922e-05| 4.5154413e+01|-7.108700e-02|-1.344340e-01| 1.5911071e+02| 1.3677508e-05| 8.5313566e+01| 5.790700e-02|-1.561700e-02| 2.9532108e+02| 1.6491708e-05| 1.3018461e+02|-2.514800e-02| 4.338000e-03| 2.1202355e+02
 1.6668999e-05| 4.5154570e+01|-4.769000e-02|-1.576780e-01| 1.5911039e+02| 1.2638644e-05| 8.5314242e+01| 2.312900e-02|-9.881800e-02| 2.9531868e+02| 1.6268833e-05| 1.3018478e+02|-2.041100e-02|-8.587500e-02| 2.1202361e+02
 2.5840908e-05| 4.5154527e+01|-7.068500e-02|-1.078710e-01| 1.5911047e+02| 1.3917139e-05| 8.5314817e+01|-2.631500e-02|-2.232000e-03| 2.9531516e+02| 1.7677227e-05| 1.3018618e+02|-6.242400e-02| 1.114500e-02| 2.1202387e+02
 1.6623628e-05| 4.5154681e+01|-3.299800e-02|-1.646420e-01| 1.5911052e+02| 1.2505675e-05| 8.5314876e+01| 2.681200e-02|-1.259970e-01| 2.9531700e+02| 1.3141910e-05| 1.3018445e+02|-7.180000e-03|-1.097070e-01| 2.1202407e+02
 3.4332581e-06| 4.5154816e+01|-2.129700e-02|-1.776260e-01| 1.5911004e+02| 1.1277677e-05| 8.5312442e+01|-2.896800e-02|-2.977800e-02| 2.9531982e+02| 1.3556621e-05| 1.3018362e+02|-6.943500e-02|-2.157200e-02| 2.1202423e+02
 1.2048242e-05| 4.5154671e+01|-4.280500e-02|-1.339340e-01| 1.5910916e+02| 1.2977623e-05| 8.5313763e+01| 4.818400e-02| 9.241000e-03| 2.9531728e+02| 1.6541271e-05| 1.3018389e+02|-3.135400e-02| 3.568500e-02| 2.1202452e+02
 1.4410310e-05| 4.5154169e+01|-1.113450e-01|-1.399680e-01| 1.5911011e+02| 1.2694001e-05| 8.5315253e+01| 5.500300e-02| 1.347500e-02| 2.9531947e+02| 1.6809621e-05| 1.3018452e+02|-2.558800e-02| 3.292200e-02| 2.1202360e+02
 1.2337421e-05| 4.5154317e+01|-7.470300e-02|-1.178730e-01| 1.5911129e+02| 1.4650352e-05| 8.5314755e+01| 9.863400e-02| 1.531200e-02| 2.9531778e+02| 1.4813299e-05| 1.3018439e+02| 6.496000e-02| 3.706800e-02| 2.1202376e+02
 8.6504904e-06| 4.5154424e+01|-8.491100e-02|-1.474590e-01| 1.5911017e+02| 1.3420378e-05| 8.5313766e+01| 1.117000e-03| 1.237600e-02| 2.9531944e+02| 1.3974856e-05| 1.3018416e+02|-5.513800e-02| 2.012900e-02| 2.1202446e+02
 2.8150560e-06| 4.5153787e+01|-1.506270e-01|-5.878700e-02| 1.5911004e+02| 1.5541419e-05| 8.5310622e+01| 1.499000e-02| 7.282000e-03| 2.9532226e+02| 2.3523030e-05| 1.3018432e+02|-5.045200e-02| 2.121700e-02| 2.1202219e+02
 6.5172709e-06| 4.5153535e+01|-1.623420e-01|-1.356790e-01| 1.5911122e+02| 1.3568926e-05| 8.5313256e+01| 4.434500e-02|-5.140700e-02| 2.9532207e+02| 1.8441809e-05| 1.3018420e+02|-1.845900e-02|-4.434400e-02| 2.1202387e+02
 1.0291431e-05| 4.5154345e+01|-9.262900e-02|-1.176140e-01| 1.5911093e+02| 1.4186792e-05| 8.5313399e+01|-2.060200e-02| 7.110300e-02| 2.9531773e+02| 1.8004655e-05| 1.3018451e+02|-5.318800e-02| 6.561900e-02| 2.1202318e+02
 1.2776241e-05| 4.5154369e+01|-9.840700e-02|-1.207870e-01| 1.5911067e+02| 1.3631434e-05| 8.5314264e+01|-1.985700e-02|-1.391800e-02| 2.9531981e+02| 1.5500458e-05| 1.3018475e+02|-6.117800e-02| 1.107200e-02| 2.1202378e+02
 1.3022576e-05| 4.5153994e+01|-1.386190e-01|-1.081730e-01| 1.5910995e+02| 1.3627305e-05| 8.5314420e+01|-2.230900e-02|-7.002800e-02| 2.9531704e+02| 2.0073610e-05| 1.3018473e+02|-6.002400e-02|-4.345500e-02| 2.1202421e+02
 1.0043615e-05| 4.5153925e+01|-9.346700e-02|-1.490310e-01| 1.5911096e+02| 1.4383513e-05| 8.5314765e+01| 1.053410e-01|-1.331430e-01| 2.9531763e+02| 1.6601277e-05| 1.3018470e+02| 7.764300e-02|-1.222450e-01| 2.1202219e+02
 1.2103097e-05| 4.5153735e+01|-1.719750e-01|-8.882300e-02| 1.5910994e+02| 1.2574895e-05| 8.5316509e+01| 7.454800e-02|-2.211600e-02| 2.9532089e+02| 1.4622081e-05| 1.3018460e+02| 3.106300e-02|-2.489100e-02| 2.1202421e+02
 1.2727033e-05| 4.5154403e+01|-1.022910e-01|-6.149200e-02| 1.5910935e+02| 1.6003901e-05| 8.5313755e+01| 3.852100e-02|-5.383500e-02| 2.9531980e+02| 1.7241071e-05| 1.3018551e+02|-1.833000e-02|-3.926400e-02| 2.1202227e+02
 1.0244285e-05| 4.5154119e+01|-1.245870e-01|-1.267500e-01| 1.5910999e+02| 1.3413065e-05| 8.5315019e+01| 4.756300e-02| 1.439200e-02| 2.9531670e+02| 1.4626679e-05| 1.3018431e+02|-2.764400e-02| 3.765300e-02| 2.1202387e+02
 6.0819825e-06| 4.5154129e+01|-1.067370e-01|-1.456220e-01| 1.5911140e+02| 1.3545370e-05| 8.5312100e+01| 1.086200e-02| 1.277100e-02| 2.9532302e+02| 1.7126375e-05| 1.3018460e+02|-5.471300e-02| 8.352000e-03| 2.1202294e+02
 9.5321200e-06| 4.5154037e+01|-1.286350e-01|-1.771270e-01| 1.5911100e+02| 1.1472638e-05| 8.5313320e+01|-3.445800e-02| 7.560400e-02| 2.9531956e+02| 1.7078575e-05| 1.3018520e+02|-7.552700e-02| 4.092300e-02| 2.1202250e+02
 1.2021502e-05| 4.5154263e+01|-1.182560e-01|-1.153190e-01| 1.5910928e+02| 1.2521100e-05| 8.5313277e+01| 8.061000e-03|-7.677200e-02| 2.9532503e+02| 1.6724908e-05| 1.3018505e+02|-3.882900e-02|-6.554300e-02| 2.1202337e+02
 1.5584660e-05| 4.5154120e+01|-1.191950e-01|-4.704000e-02| 1.5911084e+02| 1.6339072e-05| 8.5313351e+01| 4.646000e-03|-4.612600e-02| 2.9531896e+02| 2.3603982e-05| 1.3018498e+02|-4.976400e-02| 5.352000e-03| 2.1202407e+02
 1.4841135e-05| 4.5154341e+01|-8.353400e-02|-1.361000e-01| 1.5911076e+02| 1.5167899e-05| 8.5314599e+01|-1.928300e-02|-6.102300e-02| 2.9531617e+02| 1.7748962e-05| 1.3018496e+02|-6.147900e-02|-2.297500e-02| 2.1202388e+02
 8.6927851e-06| 4.5154458e+01|-6.448100e-02|-1.563200e-01| 1.5911034e+02| 1.1854939e-05| 8.5312947e+01| 4.932900e-02| 1.926200e-02| 2.9531708e+02| 1.7350141e-05| 1.3018416e+02|-3.612600e-02| 1.773800e-02| 2.1202355e+02
 1.1242326e-05| 4.5154199e+01|-1.061580e-01|-1.202900e-01| 1.5911034e+02| 1.4401678e-05| 8.5313967e+01| 1.366700e-02| 4.097000e-03| 2.9532160e+02| 1.8221514e-05| 1.3018435e+02|-5.107400e-02| 2.749100e-02| 2.1202436e+02
 1.0947296e-05| 4.5153971e+01|-1.250670e-01|-1.391960e-01| 1.5911149e+02| 1.2443341e-05| 8.5314517e+01| 7.002500e-02|-3.523000e-03| 2.9532155e+02| 1.6691747e-05| 1.3018445e+02| 2.250000e-04| 4.965000e-03| 2.1202226e+02
 1.2731156e-05| 4.5154314e+01|-8.763700e-02|-9.548900e-02| 1.5911065e+02| 1.5808195e-05| 8.5313188e+01| 3.578100e-02| 3.695000e-03| 2.9531786e+02| 2.0919676e-05| 1.3018485e+02|-3.488700e-02| 3.597600e-02| 2.1202292e+02
 7.7249832e-06| 4.5153698e+01|-1.454670e-01|-1.622090e-01| 1.5911094e+02| 1.1270595e-05| 8.5312198e+01| 6.348800e-02| 1.754000e-03| 2.9532274e+02| 2.2677727e-05| 1.3018385e+02|-2.061700e-02|-4.518000e-03| 2.1202385e+02
 5.7893403e-06| 4.5153500e+01|-1.539570e-01|-1.104980e-01| 1.5911037e+02| 1.2743416e-05| 8.5312808e+01| 1.208690e-01|-6.482900e-02| 2.9532396e+02| 1.9834360e-05| 1.3018415e+02| 8.786900e-02|-6.850900e-02| 2.1202268e+02
 1.1904403e-05| 4.5154020e+01|-9.926600e-02|-2.028850e-01| 1.5911113e+02| 1.0865290e-05| 8.5315534e+01| 7.263600e-02|-1.315120e-01| 2.9531880e+02| 1.6703911e-05| 1.3018378e+02| 3.545700e-02|-1.240580e-01| 2.1202428e+02
 1.1556551e-05| 4.5154045e+01|-1.387220e-01|-7.738800e-02| 1.5911065e+02| 1.3862608e-05| 8.5314297e+01| 4.199700e-02|-3.144800e-02| 2.9531973e+02| 1.7183540e-05| 1.3018467e+02|-3.838800e-02|-9.645000e-03| 2.1202356e+02
 2.1007695e-05| 4.5154372e+01|-9.674800e-02|-1.136200e-01| 1.5911001e+02| 1.4675281e-05| 8.5316375e+01| 3.620400e-02| 4.660500e-02| 2.9531782e+02| 1.4949950e-05| 1.3018588e+02|-2.148900e-02| 5.624200e-02| 2.1202371e+02
 2.0881667e-05| 4.5154389e+01|-9.672900e-02|-7.198500e-02| 1.5910993e+02| 1.4903985e-05| 8.5314908e+01| 5.688300e-02| 1.183600e-02| 2.9532156e+02| 1.7784814e-05| 1.3018558e+02|-1.286900e-02| 4.349600e-02| 2.1202284e+02
 8.7597833e-06| 4.5154434e+01|-6.423900e-02|-1.409030e-01| 1.5911060e+02| 1.2324890e-05| 8.5313025e+01| 7.156300e-02|-2.358900e-02| 2.9532064e+02| 1.7637428e-05| 1.3018372e+02| 2.011400e-02|-2.320900e-02| 2.1202339e+02
 8.9952546e-06| 4.5153964e+01|-7.433800e-02|-1.529950e-01| 1.5911060e+02| 1.5079418e-05| 8.5313207e+01| 1.027790e-01|-1.652580e-01| 2.9532324e+02| 2.0949662e-05| 1.3018409e+02| 7.957800e-02|-1.477630e-01| 2.1202288e+02
 7.8143001e-06| 4.5153943e+01|-1.141520e-01|-1.686200e-01| 1.5911021e+02| 1.1639257e-05| 8.5315609e+01| 1.016880e-01|-1.510720e-01| 2.9531803e+02| 1.1837537e-05| 1.3018349e+02| 7.167400e-02|-1.398360e-01| 2.1202355e+02
 1.3282018e-05| 4.5154576e+01|-2.103600e-02|-1.390320e-01| 1.5911102e+02| 1.4258647e-05| 8.5312393e+01| 6.888000e-02|-7.838000e-03| 2.9531920e+02| 2.0480987e-05| 1.3018472e+02| 2.015500e-02| 1.916800e-02| 2.1202275e+02
 1.5952382e-05| 4.5154174e+01|-1.391370e-01|-4.139400e-02| 1.5910933e+02| 1.4594659e-05| 8.5315865e+01| 3.010900e-02| 9.046400e-02| 2.9531729e+02| 1.5572808e-05| 1.3018574e+02|-8.063000e-03| 8.729000e-02| 2.1202334e+02
 2.1655743e-05| 4.5154432e+01|-1.034270e-01|-4.239900e-02| 1.5911049e+02| 1.5483224e-05| 8.5315562e+01| 1.093500e-02| 7.373400e-02| 2.9531656e+02| 1.6612510e-05| 1.3018568e+02|-2.760400e-02| 7.657900e-02| 2.1202316e+02
 7.3992520e-06| 4.5154067e+01|-1.198410e-01|-1.229960e-01| 1.5911033e+02| 1.3571684e-05| 8.5311962e+01| 1.416500e-02|-3.543300e-02| 2.9532292e+02| 2.0595194e-05| 1.3018444e+02|-5.337600e-02|-1.428700e-02| 2.1202405e+02
 1.5764873e-05| 4.5154383e+01|-1.010020e-01|-1.472260e-01| 1.5911109e+02| 1.2775794e-05| 8.5314723e+01|-6.730700e-02| 7.704000e-02| 2.9531927e+02| 1.5475093e-05| 1.3018562e+02|-8.679600e-02| 6.016300e-02| 2.1202257e+02
 1.2150681e-05| 4.5154050e+01|-1.290630e-01|-1.164970e-01| 1.5910994e+02| 1.3854426e-05| 8.5313552e+01|-3.635000e-02| 3.344300e-02| 2.9532026e+02| 1.9582637e-05| 1.3018491e+02|-6.447400e-02| 3.141700e-02| 2.1202314e+02
 1.0831738e-05| 4.5154033e+01|-1.230710e-01|-1.173160e-01| 1.5911085e+02| 1.4179572e-05| 8.5313078e+01| 8.519000e-03| 2.375700e-02| 2.9532125e+02| 1.9338699e-05| 1.3018490e+02|-5.156100e-02| 2.233700e-02| 2.1202365e+02
 6.2877195e-06| 4.5154443e+01|-6.320800e-02|-2.413900e-01| 1.5911051e+02| 1.1928536e-05| 8.5312882e+01|-1.092000e-03|-2.466520e-01| 2.9531855e+02| 1.5500223e-05| 1.3018425e+02|-1.793500e-02|-2.223240e-01| 2.1202292e+02
 1.7927337e-05| 4.5154228e+01|-1.049450e-01|-8.040000e-02| 1.5910986e+02| 1.3842800e-05| 8.5314469e+01| 8.092100e-02|-1.666000e-02| 2.9532255e+02| 1.8931025e-05| 1.3018540e+02| 4.592300e-02|-1.292100e-02| 2.1202379e+02
 1.3648407e-05| 4.5154000e+01|-1.147380e-01|-1.359600e-01| 1.5911118e+02| 1.3549909e-05| 8.5313101e+01| 1.506400e-02|-3.087200e-02| 2.9532198e+02| 2.1718145e-05| 1.3018501e+02|-5.500100e-02|-8.697000e-03| 2.1202360e+02
 7.2471087e-07| 4.5154105e+01|-7.324000e-02|-1.938430e-01| 1.5911122e+02| 1.2991118e-05| 8.5312063e+01| 8.000000e-02|-1.740940e-01| 2.9532156e+02| 1.5952262e-05| 1.3018333e+02| 5.443700e-02|-1.584000e-01| 2.1202227e+02
 8.5647176e-06| 4.5154318e+01|-7.059500e-02|-1.264460e-01| 1.5910999e+02| 1.3839697e-05| 8.5313676e+01| 1.168760e-01|-3.655600e-02| 2.9532329e+02| 1.4451427e-05| 1.3018408e+02| 8.946500e-02|-2.916000e-02| 2.1202392e+02
 1.1038941e-05| 4.5154544e+01|-3.117900e-02|-1.829470e-01| 1.5911074e+02| 1.2661852e-05| 8.5313154e+01| 6.681800e-02|-9.708000e-03| 2.9531780e+02| 1.7609451e-05| 1.3018424e+02|-9.090000e-03|-6.097000e-03| 2.1202258e+02
 1.3203303e-05| 4.5154554e+01|-4.429400e-02|-1.683050e-01| 1.5911105e+02| 1.3967131e-05| 8.5314314e+01| 1.712000e-02| 8.691000e-03| 2.9531415e+02| 1.6595666e-05| 1.3018453e+02|-5.159600e-02| 2.505500e-02| 2.1202431e+02
 1.3808395e-05| 4.5154234e+01|-1.130840e-01|-1.524100e-01| 1.5911099e+02| 1.2397103e-05| 8.5315774e+01|-1.525900e-02| 7.325500e-02| 2.9531770e+02| 1.4176145e-05| 1.3018467e+02|-5.763400e-02| 6.047100e-02| 2.1202321e+02
 1.1314301e-05| 4.5154183e+01|-1.457980e-01|-1.394980e-01| 1.5911023e+02| 1.1809809e-05| 8.5315425e+01|-6.665700e-02| 8.902900e-02| 2.9531771e+02| 1.3340489e-05| 1.3018497e+02|-8.912700e-02| 6.759000e-02| 2.1202313e+02
 8.7075441e-06| 4.5154008e+01|-1.573520e-01|-1.311690e-01| 1.5911043e+02| 1.1567379e-05| 8.5314861e+01|-3.642000e-02| 8.033000e-02| 2.9531875e+02| 1.3933192e-05| 1.3018445e+02|-7.153200e-02| 5.898900e-02| 2.1202407e+02
 1.3259381e-05| 4.5153983e+01|-1.666730e-01|-1.338050e-01| 1.5910986e+02| 1.1198725e-05| 8.5316263e+01|-6.127100e-02| 2.014100e-02| 2.9532270e+02| 1.2862663e-05| 1.3018543e+02|-8.444300e-02|-3.717000e-03| 2.1202341e+02
 1.8266512e-05| 4.5154298e+01|-1.365870e-01|-1.343630e-01| 1.5910985e+02| 1.2671679e-05| 8.5316058e+01|-9.465200e-02|-1.107780e-01| 2.9531792e+02| 1.4474371e-05| 1.3018577e+02|-1.050100e-01|-9.224200e-02| 2.1202391e+02
 1.3076536e-05| 4.5154620e+01|-9.187700e-02|-1.195030e-01| 1.5910965e+02| 1.5579950e-05| 8.5313733e+01|-7.731300e-02|-1.324250e-01| 2.9531852e+02| 1.6814582e-05| 1.3018528e+02|-8.822800e-02|-1.059810e-01| 2.1202463e+02
 2.2981950e-05| 4.5153835e+01|-1.486940e-01|-2.870400e-02| 1.5911011e+02| 1.6615603e-05| 8.5316040e+01| 5.116700e-02|-2.018500e-02| 2.9532288e+02| 2.1585447e-05| 1.3018621e+02|-1.538100e-02| 2.405200e-02| 2.1202460e+02
 6.3603191e-06| 4.5154285e+01|-9.855200e-02|-1.599670e-01| 1.5911068e+02| 1.2832079e-05| 8.5313306e+01|-1.409400e-02| 4.063500e-02| 2.9531920e+02| 1.4639303e-05| 1.3018461e+02|-6.245800e-02| 1.959000e-02| 2.1202223e+02
 1.3797709e-05| 4.5154437e+01|-9.819600e-02|-1.180790e-01| 1.5911044e+02| 1.2761476e-05| 8.5315094e+01| 2.234000e-03| 3.306700e-02| 2.9531681e+02| 1.3319991e-05| 1.3018517e+02|-5.974800e-02| 1.609000e-02| 2.1202220e+02
 1.0635168e-05| 4.5153954e+01|-1.592980e-01|-1.155940e-01| 1.5911056e+02| 1.1916789e-05| 8.5313894e+01|-3.605700e-02| 9.018600e-02| 2.9532288e+02| 1.6281171e-05| 1.3018531e+02|-7.149600e-02| 6.395100e-02| 2.1202208e+02
 1.0718165e-05| 4.5154122e+01|-1.231700e-01|-1.102000e-01| 1.5911004e+02| 1.3115599e-05| 8.5313033e+01| 1.874000e-03| 7.232800e-02| 2.9532311e+02| 1.9420243e-05| 1.3018474e+02|-4.428700e-02| 6.175700e-02| 2.1202287e+02
 2.3238088e-05| 4.5154191e+01|-8.350300e-02|-1.292310e-01| 1.5911149e+02| 1.4232247e-05| 8.5316577e+01| 8.663700e-02|-1.716700e-02| 2.9531534e+02| 1.7853738e-05| 1.3018564e+02| 5.290000e-02|-2.347000e-03| 2.1202273e+02
